pdbid,lignme,pubchem_cid,smiles
8Z7Y,2TA,16722836,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
8S5W,2TA,16722836,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
8Z7U,2TA,16722836,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
8XV9,2TA,16722836,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
3HKU,TOR|ZN,5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
3LXE,TOR|ZN,5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
5JNA,SO4|GOL|TOR|ACT|ZN,5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
7YG5,TOR|NAG|CA|R16|3PE|Y01,5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
5TVI,GOL|MYR|O8N,68406,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO
1KDG,6FA|NAG|MAN|HG|UNX|EMT,67361,CC[Hg]Sc1ccccc1C(O)=O
3A0W,EMC|MPD|EMT,67361,CC[Hg]Sc1ccccc1C(O)=O
4GSR,GOL|EMT,67361,CC[Hg]Sc1ccccc1C(O)=O
2YPD,NA|EMT,67361,CC[Hg]Sc1ccccc1C(O)=O
1O9L,EMC|EMT,67361,CC[Hg]Sc1ccccc1C(O)=O
5CA0,LXL|GOL|ACP|CA|GDP|MG|GTP|MES,11351021,CCC[C@H](Nc1nc(ncc1C)-c1ccc(NC(=O)NCC)c(OC)c1)c1cccnc1
7LAD,XRD|HEM,32798,"CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl |c:17,t:13|"
6V0X,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
3G0E,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
3MIY,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
4QMZ,CL|B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
4KS8,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
3TI1,EDO|B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
6NG0,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
6NFY,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
6M11,PO4|25A|B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
2Y7J,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
3G0F,SO4|B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
4AGD,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
6NFZ,B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
6JOK,CL|B49,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
8BYN,S9C,71059746,Fc1ccc(cn1)-c1ccc2c(c1)[nH]c1ccncc21
3FT6,PRL|NCO,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
2V57,SO4|PRL|IPA,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
1VTF,PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
1BCU,PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
7NT4,SO4|PRL|ZN|EDO,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
3HTH,NI|PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
4ZPH,PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
1QVT,SO4|PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
1QVU,PRL|ET,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
8UTA,PRL|MG,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
2KD4,PRL,7099,Nc1ccc2cc3ccc(N)cc3nc2c1
2IVU,FMT|ZD6,3081361,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
4G5J,0WM|0WN,10184653,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
4O76,1M3|EDO,16722832,CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1
4JI9,1M3,16722832,CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1
5HEZ,1M3|ZN|CL,16722832,CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1
3FQL,GOL|79Z,11561383,CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1
4TLR,33H|79Z,11561383,CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1
3FQK,79Z,11561383,CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1
6B0Z,C81|NDP|FLC,90415637,C[C@H](F)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2cc(C)c(cn2)-c2ccnc(c2)C(F)(F)F)n1
3FYW,XCF|NDP,10247560,"COc1cc(Cc2cnc(N)nc2N)c2C=C[C@H](Oc2c1OC)C1CC1 |&1:17,r,c:16|"
3FRF,XCF|NDP,10247560,"COc1cc(Cc2cnc(N)nc2N)c2C=C[C@H](Oc2c1OC)C1CC1 |&1:17,r,c:16|"
3FY8,XCF|NDP,10247560,"COc1cc(Cc2cnc(N)nc2N)c2C=C[C@H](Oc2c1OC)C1CC1 |&1:17,r,c:16|"
3FYV,XCF|NDP,10247560,"COc1cc(Cc2cnc(N)nc2N)c2C=C[C@H](Oc2c1OC)C1CC1 |&1:17,r,c:16|"
3FY9,NAP|XCF,10247560,"COc1cc(Cc2cnc(N)nc2N)c2C=C[C@H](Oc2c1OC)C1CC1 |&1:17,r,c:16|"
4LMT,CQD,379077,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O |c:1|
8ABL,PTY|PC1|HEC|HEM|LMT|AWB|XP4|CDL,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
5AE3,SO4|AWB|FAD,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
8ABH,PTY|PC1|HEC|HEM|FES|LMT|AWB|XP4|CDL,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
8ABI,PTY|PC1|HEC|HEM|FES|LMT|AWB|XP4|CDL,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
8AB7,PTY|PC1|AOQ|HEC|HEM|FES|LMT|AWB|XP4|CDL,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
8ABJ,PTY|PC1|HEC|FES|HEM|LMT|AWB|XP4|CDL,14957,CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O
7FBS,4Y4|6OU|9Z9|NAG,184819,"CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1 |&1:5,r|"
8C2Z,MN|QS0,72716071,COc1cc(ccc1Nc1nccc(n1)-c1cn(C)c2cnccc12)N1CCN(C)CC1
8C3G,SO4|EDO|QS0,72716071,COc1cc(ccc1Nc1nccc(n1)-c1cn(C)c2cnccc12)N1CCN(C)CC1
1KKQ,471,446738,CCC(=O)NC[C@H](Cc1ccc(OCCc2nc(oc2C)-c2ccccc2)cc1)N\C(C)=C/C(=O)c1ccc(cc1)C(F)(F)F
7RLI,JDP|ADP,73051434,Cc1cc2c(cccc2n1-c1nc2CCOCc2c(NCc2ccccc2)n1)C(N)=O
6MCK,JDP,73051434,Cc1cc2c(cccc2n1-c1nc2CCOCc2c(NCc2ccccc2)n1)C(N)=O
7RLJ,JDP|AGS|MG,73051434,Cc1cc2c(cccc2n1-c1nc2CCOCc2c(NCc2ccccc2)n1)C(N)=O
5FTO,YMX,25141092,CN1CCN(CC1)c1ccc(C(=O)Nc2[nH]nc3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC2CCOCC2)c1
5KVT,YMX|GOL,25141092,CN1CCN(CC1)c1ccc(C(=O)Nc2[nH]nc3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC2CCOCC2)c1
4L9Q,9TP,452548,COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12
8VAC,9TP,452548,COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12
4ACD,GR9,10138980,CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)C(=O)Nc1cccnc1
3ARQ,GOL|DM5,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
1D67,DM5,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
1D38,DM5|MG,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
198D,SPM|DM5,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
4LB2,DM5,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
7S6V,SO4|EDO|8II,644215,OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1
5SYM,CL|71Q|EDO,3238952,FC(F)(F)c1ccc(Cl)c(NC(=O)CN2CCN(CC2)C(=O)c2ccco2)c1
5N7V,8PT|7PE,46909588,Cc1cc(ccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1)N1CCOCC1
1XKK,PO4|FMM,208908,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
3BBT,FMM,208908,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
8ZBU,MG|ATP|FMM,208908,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
6LR9,GOL|EOR,44156921,CN(C)c1cc2OCOc2cc1Sc1nc2c(N)nccc2n1CCNCC(C)(C)C
2XJX,XJX,11955716,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
4FEX,KAN|ACT|NA|0TO,2051,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
4R1V,GBL|3E8,25171648,CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1
8AW1,3E8,25171648,CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1
8AU3,3E8|PEG|PG4,25171648,CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1
8AU5,CL|3E8|EDO,25171648,CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1
7Q4A,SCN|A9I|GOL|PEG,54576299,Fc1ccc(NC(=O)C2(CC2)C(=O)Nc2cc(F)c(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1
7A6E,CLR|R1H,148201,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC
7NEQ,R1H|U9N|NAG|CLR,148201,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC
8BHT,CLR|ATP|R1H,148201,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC
8BI0,ATP|CLR|MG|PLC|R1H,148201,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC
9EMJ,EDO|GTA|MGP|TO1|ZN,11824,Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8OV4,MES|ZN|TO1|EDO,11824,Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8S8X,MES|GTA|TO1|MG|ZN,11824,Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
3RE4,TO1,11824,Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8D1S,SO4|TO1,11824,Nc1ncnc2n(cc(C#N)c12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7FCG,P6G|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3FO7,SO4|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3H1X,SO4|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4JQ4,TLA|PO4|NAP|IMN|EDO,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4YIA,CA|CL|NA|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3UGR,NAP|EDO|DMS|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
1S2A,UNX|NAP|DMS|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3UG8,NAP|EDO|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3ADX,NRO|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2DM6,TAM|NAP|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2ZB8,SO4|NAP|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4IKI,IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4KYK,ZN|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
8YG7,A1D6U|PLM|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4IK7,IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3IB1,CO3|SO4|NAG|FE|ZN|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
3ADS,IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2BXK,AZQ|MYR|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4XUM,IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2BXM,MYR|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2BXQ,P1Z|MYR|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
1Z9H,ACT|CL|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
2OTH,NIM|CCN|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4COX,NAG|IMN|HEM,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
4EIX,NIM|CCN|IMN,3715,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1
5BPP,A4Z|ACT|ZN|YB,2466,CCCCOc1ccc(CC(=O)NO)cc1
8U06,NAP|TRS|A7F|EDO|CL|IOD,5327723,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
8U07,NAP|TRS|A7F|EDO|CL|NA|IOD,5327723,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
